essay_id,nb_of_tokens,mean_char_p_words,diff_words,optimal_sentences,nb_of_spell_errors,spell_errors_p_token,flesch_score,cos_dist,style_errors,grammar_errors,grammar_errors_p_token,discourse_markers,discourse_markers_p_sentence
18789.0,162.0,3.950617283950617,91.0,2.0,1.0,0.006172839506172839,87.82,0.9112853722304856,0.0,35.0,0.21604938271604937,18.0,0.5625
18790.0,198.0,3.8383838383838382,107.0,0.0,3.0,0.015151515151515152,70.6,0.8663343443719935,0.0,19.0,0.09595959595959595,21.0,3.5
18791.0,160.0,4.4125,110.0,1.0,1.0,0.00625,81.73,0.8845275592100714,0.0,30.0,0.1875,14.0,1.4
18792.0,157.0,4.420382165605096,104.0,3.0,1.0,0.006369426751592357,75.64,0.8993938924586483,0.0,21.0,0.1337579617834395,20.0,2.5
18793.0,208.0,4.139423076923077,113.0,3.0,1.0,0.004807692307692308,81.22,0.8123639688886333,0.0,33.0,0.15865384615384615,20.0,1.3333333333333333
18794.0,56.0,4.5,39.0,0.0,1.0,0.017857142857142856,73.37,0.8943377090512352,0.0,9.0,0.16071428571428573,1.0,0.25
18795.0,104.0,4.298076923076923,58.0,1.0,0.0,0.0,76.82,0.9477224112048198,0.0,11.0,0.10576923076923077,4.0,0.8
18796.0,175.0,3.7485714285714287,83.0,1.0,0.0,0.0,77.3,0.9154553012078201,0.0,19.0,0.10857142857142857,25.0,3.125
18797.0,44.0,3.772727272727273,33.0,2.0,1.0,0.022727272727272728,101.09,0.8546180702743174,0.0,8.0,0.18181818181818182,2.0,0.5
18798.0,129.0,4.775193798449612,93.0,1.0,1.0,0.007751937984496124,69.99,0.9375676045419724,0.0,19.0,0.14728682170542637,7.0,0.4666666666666667
18799.0,176.0,4.2897727272727275,114.0,4.0,3.0,0.017045454545454544,81.93,0.9222732424893663,0.0,33.0,0.1875,9.0,0.8181818181818182
18800.0,151.0,3.642384105960265,76.0,3.0,0.0,0.0,86.74,0.8714061695173678,0.0,26.0,0.17218543046357615,15.0,1.6666666666666667
18801.0,85.0,4.6117647058823525,65.0,1.0,0.0,0.0,80.17,0.9137689617140158,0.0,17.0,0.2,4.0,0.3076923076923077
18802.0,115.0,3.7043478260869565,74.0,2.0,1.0,0.008695652173913044,104.44,0.9207864026249888,0.0,23.0,0.2,12.0,0.9230769230769231
18803.0,71.0,3.971830985915493,43.0,2.0,0.0,0.0,94.86,0.956679548832788,0.0,10.0,0.14084507042253522,6.0,0.8571428571428571
18804.0,124.0,3.806451612903226,59.0,2.0,0.0,0.0,101.09,0.9101675536465282,0.0,10.0,0.08064516129032258,14.0,1.4
18805.0,255.0,3.8588235294117648,116.0,5.0,0.0,0.0,91.0,0.9004766144460192,0.0,30.0,0.11764705882352941,23.0,1.2777777777777777
18806.0,125.0,4.104,74.0,4.0,0.0,0.0,83.15,0.926624083293787,0.0,21.0,0.168,9.0,0.9
18807.0,30.0,4.366666666666666,23.0,0.0,0.0,0.0,86.54,0.844914181748009,0.0,6.0,0.2,5.0,2.5
18808.0,150.0,4.18,75.0,4.0,0.0,0.0,85.59,0.7039588007055568,0.0,20.0,0.13333333333333333,22.0,1.5714285714285714
18809.0,184.0,4.043478260869565,87.0,0.0,2.0,0.010869565217391304,88.23,0.9239647280648403,0.0,36.0,0.1956521739130435,11.0,0.5789473684210527
18810.0,199.0,3.8542713567839195,98.0,1.0,2.0,0.010050251256281407,78.93,0.9142633571949463,1.0,23.0,0.11557788944723618,16.0,1.6
18811.0,196.0,3.7755102040816326,97.0,1.0,2.0,0.01020408163265306,89.18,0.9030050762083472,0.0,29.0,0.14795918367346939,16.0,1.2307692307692308
18812.0,78.0,3.717948717948718,45.0,3.0,0.0,0.0,98.75,0.866146425410363,0.0,16.0,0.20512820512820512,4.0,0.6666666666666666
18813.0,178.0,3.8146067415730336,115.0,1.0,3.0,0.016853932584269662,79.19,0.9022267334645586,0.0,43.0,0.24157303370786518,15.0,1.3636363636363635
18814.0,119.0,4.235294117647059,84.0,4.0,1.0,0.008403361344537815,82.44,0.878026921626108,0.0,21.0,0.17647058823529413,12.0,1.3333333333333333
18815.0,172.0,4.3604651162790695,98.0,3.0,0.0,0.0,84.17,0.9011839304426333,0.0,21.0,0.12209302325581395,14.0,1.0769230769230769
18816.0,152.0,4.1381578947368425,92.0,2.0,3.0,0.019736842105263157,83.36,0.8741424424199777,0.0,23.0,0.1513157894736842,4.0,0.3333333333333333
18817.0,187.0,4.283422459893048,106.0,1.0,1.0,0.0053475935828877,78.89,0.9316838375950494,0.0,13.0,0.06951871657754011,17.0,1.4166666666666667
18818.0,340.0,4.076470588235294,187.0,6.0,0.0,0.0,94.35,0.912405167035239,0.0,54.0,0.1588235294117647,23.0,0.6388888888888888
18819.0,126.0,4.166666666666667,74.0,1.0,0.0,0.0,81.73,0.8863077400403432,1.0,17.0,0.1349206349206349,16.0,1.7777777777777777
18820.0,190.0,3.705263157894737,100.0,4.0,3.0,0.015789473684210527,101.49,0.9339424241709817,0.0,38.0,0.2,20.0,1.1764705882352942
18821.0,221.0,3.990950226244344,118.0,5.0,1.0,0.004524886877828055,91.31,0.9095175572006422,1.0,31.0,0.14027149321266968,14.0,1.0
18822.0,38.0,4.078947368421052,26.0,0.0,1.0,0.02631578947368421,85.02,0.8575233738221919,0.0,6.0,0.15789473684210525,4.0,2.0
18823.0,90.0,4.3,65.0,0.0,0.0,0.0,88.43,0.9022010270175967,0.0,14.0,0.15555555555555556,6.0,0.5
18824.0,129.0,3.6511627906976742,62.0,2.0,1.0,0.007751937984496124,92.76,0.9295513362253923,0.0,18.0,0.13953488372093023,13.0,2.1666666666666665
18825.0,354.0,4.081920903954802,164.0,6.0,1.0,0.002824858757062147,90.8,0.8779599052044155,0.0,50.0,0.14124293785310735,26.0,0.9629629629629629
18826.0,208.0,4.4423076923076925,124.0,3.0,4.0,0.019230769230769232,75.2,0.9142176152602546,0.0,22.0,0.10576923076923077,15.0,0.9375
18827.0,270.0,4.2407407407407405,129.0,0.0,2.0,0.007407407407407408,61.53,0.9086426015762255,0.0,31.0,0.11481481481481481,22.0,3.6666666666666665
18829.0,187.0,3.877005347593583,84.0,3.0,1.0,0.0053475935828877,92.22,0.9276665952445462,1.0,34.0,0.18181818181818182,17.0,1.0625
18830.0,106.0,3.9245283018867925,60.0,0.0,2.0,0.018867924528301886,86.33,0.957241579793166,0.0,11.0,0.10377358490566038,10.0,1.6666666666666667
18831.0,170.0,3.7411764705882353,86.0,1.0,2.0,0.011764705882352941,96.48,0.9256977434009408,0.0,27.0,0.1588235294117647,14.0,1.0
18832.0,154.0,4.454545454545454,110.0,2.0,3.0,0.01948051948051948,75.74,0.8951137204305201,0.0,19.0,0.12337662337662338,10.0,1.25
18833.0,214.0,4.135514018691588,130.0,3.0,2.0,0.009345794392523364,95.17,0.8720638627037698,0.0,48.0,0.22429906542056074,24.0,1.2
18834.0,141.0,4.127659574468085,90.0,4.0,1.0,0.0070921985815602835,92.83,0.8799640129617433,0.0,27.0,0.19148936170212766,6.0,0.5
18835.0,251.0,4.067729083665339,125.0,4.0,2.0,0.00796812749003984,87.25,0.8937854905408387,0.0,32.0,0.12749003984063745,28.0,2.0
18836.0,107.0,4.261682242990654,73.0,1.0,2.0,0.018691588785046728,83.76,0.93585832382886,0.0,20.0,0.18691588785046728,5.0,0.5555555555555556
18837.0,93.0,4.354838709677419,64.0,1.0,4.0,0.043010752688172046,77.53,0.9237907100008975,0.0,14.0,0.15053763440860216,6.0,0.75
18839.0,195.0,4.194871794871795,132.0,4.0,0.0,0.0,96.28,0.9431656867377547,0.0,33.0,0.16923076923076924,12.0,0.5217391304347826
18840.0,65.0,3.9384615384615387,47.0,1.0,4.0,0.06153846153846154,95.06,0.9201154676919306,0.0,22.0,0.3384615384615385,4.0,0.5714285714285714
18841.0,107.0,3.8130841121495327,57.0,0.0,1.0,0.009345794392523364,76.08,0.8965325008149686,0.0,18.0,0.16822429906542055,14.0,3.5
18842.0,330.0,4.381818181818182,189.0,8.0,6.0,0.01818181818181818,82.44,0.8877099892180037,0.0,81.0,0.24545454545454545,21.0,0.75
18843.0,199.0,4.010050251256281,124.0,2.0,2.0,0.010050251256281407,88.36,0.9181547532884405,1.0,33.0,0.1658291457286432,12.0,0.8571428571428571
18844.0,103.0,3.4174757281553396,55.0,0.0,0.0,0.0,75.92,0.9190743762059322,0.0,19.0,0.18446601941747573,13.0,4.333333333333333
18845.0,84.0,4.154761904761905,61.0,0.0,2.0,0.023809523809523808,77.98,0.8973488526382668,0.0,14.0,0.16666666666666666,10.0,2.0
18847.0,136.0,3.7941176470588234,83.0,1.0,0.0,0.0,99.16,0.9085175034647677,0.0,17.0,0.125,7.0,0.875
18848.0,156.0,3.826923076923077,101.0,3.0,3.0,0.019230769230769232,90.7,0.8918107640016517,0.0,27.0,0.17307692307692307,10.0,0.8333333333333334
18849.0,146.0,4.157534246575342,96.0,2.0,2.0,0.0136986301369863,87.15,0.9029747353042156,0.0,23.0,0.15753424657534246,15.0,1.875
18851.0,305.0,4.078688524590164,145.0,3.0,4.0,0.013114754098360656,72.09,0.872764670423434,0.0,25.0,0.08196721311475409,20.0,1.6666666666666667
18852.0,168.0,4.190476190476191,90.0,1.0,0.0,0.0,78.69,0.8572665904865426,1.0,19.0,0.1130952380952381,9.0,0.9
18853.0,303.0,4.198019801980198,176.0,5.0,2.0,0.006600660066006601,83.76,0.8786532234717092,0.0,39.0,0.12871287128712872,26.0,1.0
18854.0,135.0,3.911111111111111,85.0,1.0,3.0,0.022222222222222223,81.26,0.9305654788365276,0.0,23.0,0.17037037037037037,12.0,1.2
18855.0,128.0,3.8984375,67.0,0.0,0.0,0.0,87.96,0.8634088505298784,0.0,19.0,0.1484375,13.0,1.8571428571428572
18856.0,60.0,4.766666666666667,40.0,0.0,0.0,0.0,60.32,0.8593474546980602,0.0,11.0,0.18333333333333332,14.0,7.0
18857.0,413.0,4.380145278450363,238.0,13.0,8.0,0.01937046004842615,83.15,0.8501309918045925,0.0,66.0,0.15980629539951574,11.0,0.34375
18858.0,108.0,3.8796296296296298,68.0,2.0,1.0,0.009259259259259259,88.97,0.8819308424777623,0.0,17.0,0.1574074074074074,14.0,2.0
18859.0,47.0,4.76595744680851,30.0,0.0,0.0,0.0,47.12,0.8647569673505479,0.0,2.0,0.0425531914893617,6.0,6.0
18860.0,174.0,4.045977011494253,96.0,2.0,0.0,0.0,83.56,0.939550396669812,0.0,18.0,0.10344827586206896,15.0,1.1538461538461537
18861.0,165.0,4.066666666666666,93.0,4.0,1.0,0.006060606060606061,91.92,0.9136221824456505,0.0,21.0,0.12727272727272726,11.0,0.7333333333333333
18862.0,123.0,4.121951219512195,76.0,1.0,0.0,0.0,83.56,0.8775010068712364,0.0,15.0,0.12195121951219512,9.0,1.125
18863.0,205.0,3.848780487804878,116.0,3.0,2.0,0.00975609756097561,88.97,0.8621734197494463,0.0,42.0,0.2048780487804878,3.0,0.21428571428571427
18864.0,147.0,4.258503401360544,93.0,4.0,1.0,0.006802721088435374,94.66,0.9134655853930296,0.0,19.0,0.1292517006802721,10.0,0.7692307692307693
18865.0,87.0,3.8850574712643677,64.0,1.0,0.0,0.0,88.77,0.9438951896143594,0.0,15.0,0.1724137931034483,4.0,0.6666666666666666
18868.0,325.0,4.424615384615384,157.0,3.0,1.0,0.003076923076923077,75.71,0.8539387114658351,0.0,41.0,0.12615384615384614,18.0,0.6666666666666666
18870.0,176.0,4.0227272727272725,97.0,2.0,2.0,0.011363636363636364,91.92,0.9031238431571069,0.0,29.0,0.16477272727272727,16.0,1.0666666666666667
18871.0,107.0,3.7383177570093458,52.0,3.0,0.0,0.0,98.14,0.9062938812073477,0.0,16.0,0.14953271028037382,7.0,0.875
18872.0,162.0,3.765432098765432,92.0,5.0,3.0,0.018518518518518517,87.21,0.9192666313441479,0.0,23.0,0.1419753086419753,14.0,0.875
18873.0,122.0,4.114754098360656,90.0,0.0,2.0,0.01639344262295082,62.35,0.8623179814313375,0.0,19.0,0.1557377049180328,4.0,1.3333333333333333
18874.0,128.0,4.3046875,83.0,3.0,0.0,0.0,81.93,0.8942951575183692,0.0,10.0,0.078125,7.0,0.7777777777777778
18875.0,107.0,3.953271028037383,58.0,2.0,1.0,0.009345794392523364,75.37,0.9085942735966611,0.0,14.0,0.1308411214953271,15.0,3.75
18876.0,29.0,3.6551724137931036,21.0,0.0,0.0,0.0,103.63,0.958447529427265,0.0,3.0,0.10344827586206896,1.0,0.3333333333333333
18877.0,116.0,4.077586206896552,74.0,1.0,2.0,0.017241379310344827,65.9,0.9537508844750042,0.0,13.0,0.11206896551724138,8.0,2.0
18878.0,127.0,3.968503937007874,83.0,0.0,0.0,0.0,58.93,0.8953636587777453,0.0,16.0,0.12598425196850394,11.0,3.6666666666666665
18879.0,252.0,4.408730158730159,135.0,4.0,2.0,0.007936507936507936,80.41,0.7701132812771427,0.0,29.0,0.11507936507936507,20.0,1.25
18880.0,279.0,4.039426523297491,128.0,2.0,2.0,0.007168458781362007,86.13,0.8389819462587149,0.0,23.0,0.08243727598566308,19.0,1.2666666666666666
18881.0,78.0,4.410256410256411,56.0,3.0,1.0,0.01282051282051282,82.44,0.8445979749055648,0.0,12.0,0.15384615384615385,10.0,1.6666666666666667
18882.0,169.0,3.863905325443787,100.0,1.0,0.0,0.0,88.67,0.9085785931710674,0.0,19.0,0.11242603550295859,19.0,1.7272727272727273
18883.0,82.0,3.817073170731707,50.0,0.0,0.0,0.0,104.23,0.9206742117377549,0.0,13.0,0.15853658536585366,0.0,0.0
18884.0,162.0,3.8395061728395063,84.0,0.0,1.0,0.006172839506172839,20.56,0.8925819359411936,0.0,10.0,0.06172839506172839,10.0,10.0
18885.0,27.0,3.814814814814815,21.0,0.0,0.0,0.0,89.58,0.8916979715928411,0.0,4.0,0.14814814814814814,5.0,2.5
18886.0,178.0,3.9831460674157304,102.0,1.0,5.0,0.028089887640449437,87.62,0.9445141499643561,0.0,35.0,0.19662921348314608,13.0,0.5909090909090909
18887.0,102.0,3.9705882352941178,60.0,1.0,3.0,0.029411764705882353,81.73,0.9493421623129328,0.0,13.0,0.12745098039215685,11.0,1.5714285714285714
18888.0,122.0,3.721311475409836,74.0,1.0,2.0,0.01639344262295082,104.23,0.8678308808619167,0.0,20.0,0.16393442622950818,15.0,1.1538461538461537
18889.0,294.0,4.244897959183674,166.0,4.0,6.0,0.02040816326530612,85.28,0.9144953363807252,1.0,48.0,0.16326530612244897,20.0,0.7692307692307693
18890.0,343.0,3.9067055393586005,163.0,3.0,0.0,0.0,87.35,0.9232059781797461,0.0,64.0,0.18658892128279883,15.0,0.6521739130434783
18891.0,83.0,3.746987951807229,57.0,0.0,0.0,0.0,90.8,0.8068943016171289,0.0,12.0,0.14457831325301204,7.0,1.1666666666666667
18892.0,160.0,4.5375,99.0,1.0,1.0,0.00625,75.2,0.8838220227805131,0.0,17.0,0.10625,16.0,1.3333333333333333
18894.0,150.0,3.8066666666666666,81.0,2.0,1.0,0.006666666666666667,95.37,0.939315031592395,1.0,25.0,0.16666666666666666,9.0,0.5625
18895.0,172.0,4.02906976744186,100.0,5.0,3.0,0.01744186046511628,81.83,0.8695039358318801,0.0,23.0,0.13372093023255813,10.0,0.9090909090909091
18896.0,145.0,3.786206896551724,85.0,2.0,3.0,0.020689655172413793,83.9,0.9317047098191897,0.0,23.0,0.15862068965517243,11.0,1.5714285714285714
18897.0,226.0,4.367256637168142,132.0,5.0,1.0,0.004424778761061947,86.71,0.8914599698284559,0.0,21.0,0.09292035398230089,12.0,0.631578947368421
18898.0,153.0,3.8366013071895426,89.0,2.0,1.0,0.006535947712418301,92.93,0.9021018420084546,0.0,27.0,0.17647058823529413,13.0,0.8666666666666667
18899.0,85.0,4.211764705882353,61.0,0.0,2.0,0.023529411764705882,85.39,0.823508683203801,0.0,21.0,0.24705882352941178,10.0,1.0
18900.0,216.0,3.865740740740741,112.0,5.0,1.0,0.004629629629629629,93.74,0.9366347265279663,1.0,32.0,0.14814814814814814,15.0,0.7894736842105263
18901.0,241.0,3.788381742738589,115.0,3.0,0.0,0.0,91.31,0.8013571896120949,0.0,32.0,0.13278008298755187,19.0,1.1176470588235294
18902.0,46.0,4.065217391304348,33.0,0.0,0.0,0.0,93.54,0.8623096756187757,0.0,11.0,0.2391304347826087,2.0,0.3333333333333333
18903.0,67.0,3.462686567164179,38.0,0.0,0.0,0.0,35.62,0.8895050278221871,0.0,15.0,0.22388059701492538,9.0,9.0
18904.0,268.0,4.447761194029851,136.0,6.0,2.0,0.007462686567164179,75.0,0.8652265458679946,0.0,30.0,0.11194029850746269,27.0,1.35
18905.0,117.0,3.8034188034188032,70.0,3.0,0.0,0.0,86.44,0.8587466839399727,0.0,17.0,0.1452991452991453,9.0,1.2857142857142858
18906.0,85.0,4.0,56.0,2.0,0.0,0.0,90.29,0.9296566495472303,0.0,16.0,0.18823529411764706,9.0,1.2857142857142858
18907.0,254.0,4.267716535433071,145.0,2.0,2.0,0.007874015748031496,89.04,0.9302751428255078,0.0,48.0,0.1889763779527559,7.0,0.175
18908.0,251.0,3.6733067729083664,111.0,1.0,1.0,0.00398406374501992,99.36,0.9178831050716983,0.0,34.0,0.13545816733067728,11.0,0.6111111111111112
18909.0,86.0,4.058139534883721,61.0,0.0,0.0,0.0,90.6,0.9072457235018215,0.0,12.0,0.13953488372093023,9.0,1.5
18910.0,199.0,4.035175879396985,127.0,5.0,1.0,0.005025125628140704,89.99,0.925821648010816,0.0,23.0,0.11557788944723618,18.0,1.3846153846153846
18911.0,62.0,3.806451612903226,39.0,1.0,0.0,0.0,77.74,0.8770382324004026,0.0,11.0,0.1774193548387097,6.0,3.0
18912.0,118.0,3.9491525423728815,79.0,3.0,0.0,0.0,92.02,0.8925332735489936,0.0,13.0,0.11016949152542373,9.0,0.9
18913.0,57.0,3.7719298245614037,41.0,0.0,0.0,0.0,92.93,0.9224303131957278,0.0,10.0,0.17543859649122806,1.0,0.2
18914.0,199.0,4.1457286432160805,93.0,3.0,1.0,0.005025125628140704,77.06,0.793219068561986,0.0,28.0,0.1407035175879397,18.0,1.6363636363636365
18915.0,207.0,3.816425120772947,102.0,3.0,0.0,0.0,94.56,0.8971087498208222,0.0,27.0,0.13043478260869565,13.0,0.65
18916.0,60.0,4.433333333333334,37.0,1.0,0.0,0.0,77.74,0.8815428067739155,0.0,9.0,0.15,2.0,0.4
18917.0,155.0,3.903225806451613,104.0,1.0,0.0,0.0,88.57,0.9304902052899932,0.0,19.0,0.12258064516129032,13.0,1.4444444444444444
18919.0,162.0,4.203703703703703,90.0,1.0,2.0,0.012345679012345678,75.03,0.8858345858960548,0.0,21.0,0.12962962962962962,19.0,2.7142857142857144
18920.0,58.0,4.310344827586207,43.0,1.0,0.0,0.0,92.73,0.7205642715707572,0.0,7.0,0.1206896551724138,5.0,1.0
18921.0,87.0,4.0344827586206895,62.0,2.0,1.0,0.011494252873563218,79.77,0.8646342476188874,0.0,24.0,0.27586206896551724,2.0,0.14285714285714285
18922.0,87.0,4.091954022988506,53.0,3.0,0.0,0.0,85.83,0.8744955695947877,0.0,11.0,0.12643678160919541,6.0,1.2
18923.0,223.0,3.8699551569506725,109.0,2.0,3.0,0.013452914798206279,92.56,0.9244838793316545,0.0,29.0,0.13004484304932734,19.0,1.7272727272727273
18924.0,117.0,3.8034188034188032,65.0,2.0,0.0,0.0,85.02,0.8503347822282161,0.0,9.0,0.07692307692307693,9.0,1.5
18925.0,89.0,4.089887640449438,58.0,1.0,0.0,0.0,85.18,0.9314464623041704,0.0,12.0,0.1348314606741573,8.0,1.0
18926.0,287.0,4.034843205574913,139.0,2.0,2.0,0.006968641114982578,80.14,0.8909204133837029,1.0,24.0,0.08362369337979095,15.0,1.25
18927.0,152.0,3.960526315789474,78.0,0.0,0.0,0.0,64.98,0.8645635158626639,0.0,15.0,0.09868421052631579,16.0,3.2
18928.0,128.0,4.0078125,77.0,1.0,0.0,0.0,95.17,0.8851610709343092,0.0,23.0,0.1796875,12.0,0.8571428571428571
18929.0,191.0,3.8900523560209423,115.0,3.0,1.0,0.005235602094240838,93.34,0.8580559334142883,0.0,32.0,0.16753926701570682,18.0,0.9
18930.0,49.0,3.9183673469387754,35.0,1.0,0.0,0.0,70.47,0.9255955186541848,0.0,4.0,0.08163265306122448,1.0,0.5
18931.0,46.0,3.869565217391304,33.0,2.0,1.0,0.021739130434782608,92.63,0.9295566974882825,0.0,7.0,0.15217391304347827,3.0,0.75
18932.0,114.0,4.06140350877193,75.0,2.0,1.0,0.008771929824561403,87.05,0.9405821955070169,0.0,16.0,0.14035087719298245,11.0,2.2
18933.0,219.0,3.9315068493150687,126.0,1.0,2.0,0.0091324200913242,45.63,0.9079736329267937,0.0,25.0,0.1141552511415525,17.0,4.25
18934.0,102.0,4.303921568627451,66.0,1.0,0.0,0.0,73.27,0.8295641836133892,0.0,11.0,0.10784313725490197,8.0,1.1428571428571428
18935.0,94.0,3.478723404255319,49.0,1.0,2.0,0.02127659574468085,97.03,0.9654329804835706,1.0,14.0,0.14893617021276595,13.0,2.1666666666666665
18936.0,141.0,4.028368794326241,79.0,1.0,0.0,0.0,88.16,0.88385026675275,0.0,16.0,0.11347517730496454,13.0,1.4444444444444444
18937.0,49.0,3.693877551020408,33.0,0.0,1.0,0.02040816326530612,78.93,0.9474150839802614,0.0,13.0,0.2653061224489796,3.0,1.5
18938.0,240.0,3.875,104.0,1.0,1.0,0.004166666666666667,72.43,0.9169512889138587,0.0,31.0,0.12916666666666668,5.0,0.5555555555555556
18939.0,103.0,4.601941747572815,66.0,2.0,0.0,0.0,74.39,0.8411962075353397,0.0,17.0,0.1650485436893204,9.0,1.125
18940.0,172.0,3.9825581395348837,92.0,2.0,1.0,0.005813953488372093,93.74,0.932977518445385,0.0,22.0,0.12790697674418605,15.0,0.9375
18941.0,250.0,3.92,136.0,9.0,0.0,0.0,90.29,0.8515596960864583,0.0,33.0,0.132,17.0,0.85
18942.0,143.0,3.6223776223776225,80.0,4.0,5.0,0.03496503496503497,97.74,0.9326603144289577,0.0,26.0,0.18181818181818182,15.0,1.5
18943.0,142.0,4.098591549295775,101.0,1.0,2.0,0.014084507042253521,88.13,0.9139074512686711,0.0,25.0,0.176056338028169,4.0,0.2
18944.0,69.0,3.8260869565217392,47.0,0.0,0.0,0.0,98.14,0.8829952433322104,0.0,12.0,0.17391304347826086,4.0,0.8
18945.0,274.0,4.156934306569343,169.0,6.0,2.0,0.0072992700729927005,92.83,0.8951618916252712,0.0,44.0,0.16058394160583941,15.0,0.8823529411764706
18946.0,197.0,3.969543147208122,107.0,1.0,0.0,0.0,96.89,0.884800882090197,0.0,46.0,0.233502538071066,16.0,0.64
18947.0,205.0,3.84390243902439,105.0,1.0,2.0,0.00975609756097561,89.55,0.892723880514244,0.0,62.0,0.3024390243902439,7.0,0.12280701754385964
18949.0,156.0,3.8974358974358974,83.0,2.0,4.0,0.02564102564102564,88.97,0.9002474739512699,0.0,30.0,0.19230769230769232,8.0,0.8
18950.0,174.0,3.8908045977011496,87.0,3.0,0.0,0.0,92.42,0.8731152407647946,0.0,18.0,0.10344827586206896,19.0,1.3571428571428572
18951.0,146.0,3.9383561643835616,77.0,1.0,0.0,0.0,87.25,0.9397652217432543,0.0,17.0,0.11643835616438356,9.0,1.0
18952.0,81.0,3.765432098765432,48.0,1.0,1.0,0.012345679012345678,82.48,0.9094135500109877,0.0,13.0,0.16049382716049382,2.0,0.5
18954.0,181.0,4.132596685082873,113.0,4.0,0.0,0.0,93.34,0.9157422253708063,0.0,23.0,0.1270718232044199,15.0,1.0
18955.0,139.0,3.964028776978417,69.0,1.0,0.0,0.0,75.68,0.8843671546048648,0.0,15.0,0.1079136690647482,14.0,2.8
18956.0,42.0,4.119047619047619,32.0,1.0,3.0,0.07142857142857142,88.06,0.87632501003036,1.0,15.0,0.35714285714285715,3.0,1.0
18957.0,142.0,3.9859154929577465,90.0,1.0,0.0,0.0,95.27,0.9510363262156453,0.0,24.0,0.16901408450704225,8.0,0.6153846153846154
18958.0,12.0,4.0,10.0,1.0,1.0,0.08333333333333333,81.63,0.972885605410911,0.0,3.0,0.25,0.0,0.0
18959.0,210.0,3.704761904761905,99.0,2.0,3.0,0.014285714285714285,98.35,0.8766984786609998,0.0,31.0,0.14761904761904762,21.0,1.4
18960.0,342.0,4.508771929824562,159.0,6.0,1.0,0.0029239766081871343,77.13,0.8639618991430416,0.0,27.0,0.07894736842105263,20.0,0.6896551724137931
18961.0,47.0,4.51063829787234,37.0,2.0,0.0,0.0,74.9,0.8771647114196426,0.0,9.0,0.19148936170212766,3.0,0.75
18962.0,144.0,3.7777777777777777,74.0,1.0,2.0,0.013888888888888888,103.12,0.9582229132161105,0.0,20.0,0.1388888888888889,12.0,0.8571428571428571
18963.0,238.0,4.071428571428571,130.0,2.0,3.0,0.012605042016806723,78.48,0.8944031602932064,0.0,35.0,0.14705882352941177,17.0,1.2142857142857142
18964.0,323.0,4.235294117647059,168.0,6.0,0.0,0.0,84.78,0.9233022130217873,0.0,51.0,0.15789473684210525,24.0,0.8
18965.0,106.0,4.009433962264151,66.0,1.0,2.0,0.018867924528301886,95.06,0.9193210084677398,0.0,32.0,0.3018867924528302,12.0,1.0
18967.0,122.0,3.8934426229508197,77.0,3.0,0.0,0.0,85.89,0.9215101666675658,0.0,29.0,0.23770491803278687,14.0,0.56
18968.0,131.0,4.320610687022901,88.0,3.0,1.0,0.007633587786259542,83.05,0.8898394117619031,0.0,19.0,0.1450381679389313,4.0,0.5714285714285714
18969.0,298.0,4.070469798657718,160.0,1.0,5.0,0.016778523489932886,80.85,0.8628211917708851,0.0,43.0,0.14429530201342283,20.0,1.6666666666666667
18970.0,86.0,3.802325581395349,47.0,0.0,0.0,0.0,82.48,0.9200225154092208,0.0,7.0,0.08139534883720931,8.0,2.0
18971.0,145.0,4.593103448275862,80.0,2.0,0.0,0.0,81.49,0.8808389519251582,0.0,28.0,0.19310344827586207,11.0,0.44
18972.0,155.0,3.8,85.0,2.0,0.0,0.0,94.96,0.8643593358317714,1.0,31.0,0.2,17.0,0.8947368421052632
18973.0,167.0,3.904191616766467,77.0,2.0,0.0,0.0,89.58,0.8103466003470696,0.0,10.0,0.059880239520958084,15.0,1.3636363636363635
18974.0,248.0,4.278225806451613,135.0,4.0,3.0,0.012096774193548387,75.3,0.898094027833429,0.0,36.0,0.14516129032258066,15.0,0.7894736842105263
18976.0,69.0,4.057971014492754,43.0,2.0,2.0,0.028985507246376812,74.19,0.9082771122688099,0.0,12.0,0.17391304347826086,6.0,1.2
18977.0,159.0,4.0062893081761,101.0,4.0,0.0,0.0,89.79,0.949574666967402,0.0,35.0,0.22012578616352202,13.0,1.1818181818181819
18978.0,382.0,4.295811518324608,223.0,4.0,0.0,0.0,81.83,0.8861467808709458,1.0,48.0,0.1256544502617801,22.0,0.8461538461538461
18979.0,210.0,3.8095238095238093,93.0,3.0,1.0,0.004761904761904762,88.47,0.8723011824039663,0.0,39.0,0.18571428571428572,13.0,0.9285714285714286
18980.0,50.0,4.06,35.0,0.0,0.0,0.0,83.15,0.8000896111929531,0.0,9.0,0.18,6.0,1.5
18981.0,84.0,3.7857142857142856,53.0,1.0,1.0,0.011904761904761904,100.88,0.9073812148294399,0.0,19.0,0.2261904761904762,7.0,1.0
18982.0,150.0,3.966666666666667,87.0,2.0,1.0,0.006666666666666667,94.96,0.9170719899345073,0.0,24.0,0.16,13.0,0.8125
18983.0,296.0,4.050675675675675,145.0,4.0,1.0,0.0033783783783783786,82.24,0.8937137302639063,0.0,27.0,0.09121621621621621,17.0,0.7727272727272727
18984.0,53.0,4.716981132075472,35.0,0.0,1.0,0.018867924528301886,61.5,0.8769823257970575,0.0,5.0,0.09433962264150944,7.0,3.5
